"Kod";"Nazwa";"Okresy";"Płeć";"Czas pracy";"Sekcje wg PKD";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2023";186;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2024";164;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2021";463;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2022";450;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2023";430;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"pełny wymiar";"usługi";"wartość liczbowa";"2024";470;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2021";49;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2022";62;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2023";51;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"ogółem";"wartość liczbowa";"2024";54;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";0;"tys. osób";"x";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";13;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";0;"tys. osób";"x";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";0;"tys. osób";"x";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2021";0;"tys. osób";"x";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2022";0;"tys. osób";"x";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2023";0;"tys. osób";"x";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2024";0;"tys. osób";"x";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2021";43;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2022";46;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2023";40;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"kobiety";"niepełny wymiar";"usługi";"wartość liczbowa";"2024";38;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2015";558;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2016";681;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2017";682;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2018";702;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2019";722;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2020";710;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2021";710;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2022";724;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2023";744;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2024";737;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";36;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";33;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";30;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";34;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2021";230;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2022";232;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2023";226;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2024";205;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2021";442;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2022";456;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2023";487;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2024";495;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2021";669;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2022";682;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2023";690;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2024";695;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";32;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";31;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";23;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";31;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2021";223;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2022";224;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2023";218;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2024";199;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2021";410;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2022";424;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2023";448;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2024";463;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2021";41;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2022";42;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2023";55;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2024";42;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2021";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2022";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2023";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2024";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2021";32;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2022";32;"tys. osób";"";
