"Kod";"Nazwa";"Okresy";"Płeć";"Grupy wieku";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2018";86,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2019";84,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2020";84,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2021";87,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2022";87,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2023";90,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2024";89,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2015";61,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2016";62,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2017";60,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2018";63,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2019";64,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2020";63,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2021";62,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2022";62,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2023";64,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2024";64,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2015";35,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2016";36,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2017";32,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2018";37,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2019";34,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2020";28,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2021";27,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2022";30,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2023";24,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2024";20,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2015";87,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2016";91,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2017";88,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2018";90,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2019";91,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2020";95,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2021";92,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2022";86,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2023";91,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2024";96,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2015";88,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2016";92,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2017";92,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2018";93,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2019";93,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2020";91,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2021";92,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2022";91,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2023";94,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2024";94,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2015";44,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2016";46,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2017";47,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2018";47,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2019";46,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2020";46,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2021";46,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2022";50,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2023";50,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2024";50,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2015";26,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2016";24,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2017";33,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2018";32,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2019";26,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2020";35,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2021";13,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2022";22,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2023";25,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2024";29,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2015";67,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2016";73,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2017";73,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2018";72,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2019";76,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2020";67,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2021";69,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2022";83,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2023";82,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2024";76,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2015";79,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2016";79,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2017";81,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2018";79,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2019";76,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2020";77,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2021";81,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2022";82,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2023";85,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2024";83,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2015";51,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2016";54,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2017";54,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2018";55,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2019";54,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2020";54,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2021";54,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2022";56,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2023";57,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2024";56,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2015";27,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2016";33,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2017";30,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2018";34,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2019";29,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2020";26,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2021";27,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2022";28,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2023";33,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2024";27,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2015";80,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2016";81,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2017";81,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2018";82,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2019";83,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2020";81,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2021";79,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2022";83,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2023";85,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2024";85,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2015";85,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2016";86,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2017";85,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2018";85,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2019";86,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2020";84,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2021";86,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2022";90,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2023";90,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2024";87,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2015";59,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2016";61,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2017";62,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2018";63,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2019";62,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2020";62,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2021";62,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2022";63,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2023";65,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2024";64,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2015";32,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2016";37,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2017";34,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2018";37,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2019";32,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2020";24,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2021";28,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2022";30,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2023";30,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2024";28,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2015";90,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2016";89,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2017";91,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2018";90,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2019";89,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2020";93,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2021";92,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2022";87,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2023";92,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2024";94,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2015";90,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2016";92,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2017";91,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2018";89,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2019";91,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2020";91,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2021";92,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2022";94,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2023";96,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2024";94,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2015";44,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2016";46,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2017";46,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2018";47,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2019";47,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2020";46,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2021";47,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2022";49,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2023";50,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2024";48,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2015";21,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2016";29,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2017";27,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2018";32,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2019";27,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2020";27,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2021";26,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2022";25,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2023";36,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2024";26,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2015";70,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2016";72,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2017";70,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2018";73,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2019";76,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2020";69,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2021";69,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2022";78,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2023";78,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"25-34";"wartość liczbowa";"2024";75,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2015";81,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2016";80,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2017";78,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2018";80,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2019";81,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2020";77,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2021";80,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2022";85,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2023";83,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"35-44";"wartość liczbowa";"2024";80,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2015";52,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2016";52,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2017";53,0;"%";"";
