"Kod";"Nazwa";"Okresy";"Płeć";"Grupy wieku";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2023";763;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2024";760;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"15-24";"wartość liczbowa";"2015";44;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"15-24";"wartość liczbowa";"2016";53;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"15-24";"wartość liczbowa";"2017";55;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"15-24";"wartość liczbowa";"2018";55;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"15-24";"wartość liczbowa";"2019";46;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"15-24";"wartość liczbowa";"2020";47;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"15-24";"wartość liczbowa";"2021";31;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"15-24";"wartość liczbowa";"2022";38;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"15-24";"wartość liczbowa";"2023";36;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"15-24";"wartość liczbowa";"2024";37;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"25-34";"wartość liczbowa";"2015";156;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"25-34";"wartość liczbowa";"2016";192;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"25-34";"wartość liczbowa";"2017";185;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"25-34";"wartość liczbowa";"2018";180;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"25-34";"wartość liczbowa";"2019";178;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"25-34";"wartość liczbowa";"2020";173;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"25-34";"wartość liczbowa";"2021";157;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"25-34";"wartość liczbowa";"2022";172;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"25-34";"wartość liczbowa";"2023";162;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"25-34";"wartość liczbowa";"2024";146;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2015";158;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2016";204;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2017";210;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2018";210;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2019";220;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2020";220;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2021";234;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2022";215;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2023";230;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"35-44";"wartość liczbowa";"2024";233;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2015";336;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2016";407;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2017";393;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2018";404;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2019";419;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2020";413;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2021";408;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2022";405;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2023";415;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2024";413;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2015";25;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2016";32;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2017";28;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2018";30;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2019";27;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2020";22;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2021";21;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2022";23;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2023";18;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2024";15;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2015";87;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2016";109;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2017";104;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2018";102;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2019";100;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2020";104;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2021";88;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2022";92;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2023";90;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2024";83;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2015";88;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2016";111;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2017";112;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2018";115;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2019";124;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2020";122;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2021";131;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2022";113;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2023";121;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2024";127;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2015";277;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2016";324;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2017";330;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2018";326;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2019";325;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2020";325;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2021";325;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2022";346;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2023";348;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2024";347;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2015";19;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2016";21;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2017";27;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2018";25;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2019";19;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2020";26;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2021";10;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2022";16;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2023";18;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"15-24";"wartość liczbowa";"2024";21;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2015";69;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2016";83;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2017";81;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2018";77;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2019";78;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2020";69;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2021";69;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2022";81;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2023";72;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"25-34";"wartość liczbowa";"2024";63;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2015";70;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2016";93;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2017";97;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2018";95;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2019";97;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2020";98;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2021";103;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2022";102;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2023";109;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"35-44";"wartość liczbowa";"2024";106;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2015";618;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2016";732;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2017";727;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2018";734;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2019";743;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2020";735;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2021";737;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2022";752;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2023";766;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"ogółem";"wartość liczbowa";"2024";744;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2015";39;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2016";58;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2017";51;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2018";54;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2019";45;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2020";40;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2021";40;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2022";41;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2023";49;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"15-24";"wartość liczbowa";"2024";40;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2015";161;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2016";189;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2017";184;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2018";179;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2019";176;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2020";171;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2021";162;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2022";159;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2023";162;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"25-34";"wartość liczbowa";"2024";149;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2015";161;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2016";206;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2017";205;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2018";209;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2019";225;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2020";220;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2021";222;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2022";233;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2023";224;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"35-44";"wartość liczbowa";"2024";220;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2015";336;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2016";402;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2017";401;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2018";403;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2019";411;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2020";410;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2021";405;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2022";410;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2023";421;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"ogółem";"wartość liczbowa";"2024";414;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2015";24;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2016";33;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2017";29;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2018";30;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2019";25;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2020";19;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2021";22;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2022";23;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2023";23;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"15-24";"wartość liczbowa";"2024";21;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2015";87;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2016";107;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2017";107;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2018";101;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2019";98;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2020";101;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2021";89;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2022";81;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2023";90;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"25-34";"wartość liczbowa";"2024";86;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2015";88;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2016";111;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2017";111;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2018";111;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2019";121;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2020";122;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2021";128;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2022";130;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2023";123;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"mężczyźni";"35-44";"wartość liczbowa";"2024";120;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2015";282;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2016";329;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2017";326;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2018";331;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2019";332;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2020";325;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2021";332;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2022";341;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2023";346;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"ogółem";"wartość liczbowa";"2024";330;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2015";15;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"kobiety";"15-24";"wartość liczbowa";"2016";25;"tys. osób";"";
